,time_id,road_id,segment,flow,speed,var_flow_8,var_speed_8,var_space_flow_8,var_space_speed_8,diff_flow_8,diff_speed_8,diff_kalman_flow,diff_kalman_speed,result_flow,is_crash
2075,1,4,101,33,59,0.0,2.5,760.5444444,131.2888889,0.0,0.0,0.06606227,0.68677502,0.0,0
2076,1,2,107,176,63,18.5,4.3,1198.52381,61.4,-6.25,-2.0,-3.257426,0.10027933,0.0,0
2077,1,4,133,145,28,279.5,18.2,1005.266667,651.7142857,-30.0,9.0,-16.1921613,-0.3125467,-83.85226388,1
2078,1,6,106,159,70,110.8,21.2,1622.455556,24.0,-15.5,6.5,38.2578306,1.95824162,0.0,0
2079,1,4,231,117,78,338.3,2.7,882.5428571,24.40952381,-29.5,1.5,-91.4113863,7.78e-05,0.0,0
2080,1,3,108,69,56,25.5,4.3,1676.12381,115.352381,1.25,-3.25,0.28771357,-1.00072213,0.0,0
2081,1,3,107,162,33,67.3,16.8,1752.838095,147.6857143,-4.5,1.75,-0.6495575,-0.33345389,0.0,0
2082,1,6,110,148,42,356.8,164.3,356.8,164.3,11.75,26.75,111.2235513,6.01989885,0.0,0
2083,1,3,206,92,69,50.8,4.7,315.6857143,13.0952381,6.75,-4.0,3.04735918,-0.63927771,0.0,0
2084,1,2,114,187,40,120.3,3.2,1216.885714,157.1714286,0.5,2.25,-0.1163438,0.27578096,0.0,0
2085,1,4,101,33,62,0.0,13.7,1105.122222,168.1777778,0.0,3.5,0.07882232,1.33721039,0.0,0
2086,0,4,232,107,74,27.3,1.2,454.3142857,8.6,1.75,2.25,-26.5241613,0.16103784,0.0,0
2087,1,3,228,82,25,251.0,6.7,530.352381,186.2095238,6.25,3.5,5.90252558,0.25616656,0.0,0
2088,1,4,216,202,72,911.7,5.7,882.7809524,21.11428571,21.0,1.5,-14.3374689,0.23398289,0.0,0
2089,1,1,102,111,13,745.5,14.8,4076.209524,15.78095238,-12.5,-0.5,-12.6407195,-0.4208438,-107.9322973,0
2090,1,6,110,139,74,865.7,4.7,865.7,4.7,-0.25,1.0,119.7160241,0.60330233,0.0,0
2091,1,4,115,243,54,92.8,8.2,751.952381,12.26666667,18.25,-4.75,10.9524067,-2.99138555,0.0,0
2092,1,6,110,143,72,147.2,13.3,147.2,13.3,14.0,-3.0,89.33737281,-0.21511623,0.0,0
2093,1,1,115,133,67,89.0,6.7,383.7428571,106.4,1.25,1.0,-1.0336355,-0.3002756,0.0,0
2094,1,4,109,210,31,1112.7,7.3,605.4571429,782.3809524,73.5,5.5,30.4883802,-0.81453444,0.0,1
2095,1,1,211,247,36,218.3,21.2,1334.838095,133.7809524,-8.25,-2.75,-6.5338459,-0.72649085,0.0,0
2096,1,3,211,69,72,53.8,0.5,2129.6,39.6952381,15.75,1.25,11.96652807,-0.34167532,0.0,0
2097,1,4,132,97,24,371.2,279.7,690.8380952,490.7809524,-12.25,-22.25,-3.109829,0.19607154,0.0,0
2098,1,1,216,136,63,237.3,6.7,1156.142857,18.74285714,-5.5,0.25,-5.3649341,-0.61897668,0.0,0
2099,1,4,111,152,4,77.2,0.2,367.5428571,966.8380952,-7.25,-0.25,-0.5902371,-0.009620193,0.0,1
2100,1,2,112,141,61,316.8,15.7,172.8095238,95.35238095,30.75,-6.5,17.2269977,-2.10081245,0.0,0
2101,1,2,110,197,57,349.3,9.5,1306.838095,278.6,-39.5,5.0,-10.4840831,-0.05116578,0.0,0
2102,0,4,202,4,78,2.7,0.0,3.928571429,1.071428571,-1.0,0.0,-1.037579762,-1.24e-06,0.0,0
2103,1,2,118,112,71,43.7,6.2,1986.780952,450.5428571,3.5,-2.75,-0.2120366,-0.10276276,0.0,0
2104,0,3,115,126,42,1252.8,22.7,942.4571429,899.4952381,54.5,1.5,13.564698,0.24421243,0.0,0
2105,1,4,109,214,60,509.8,1.5,1003.266667,149.352381,-7.0,1.25,-10.7089625,0.0004592,0.0,0
2106,1,2,112,123,66,222.3,7.7,160.4,88.4,10.5,-1.5,8.0921427,-0.47804819,0.0,0
2107,1,4,110,117,15,490.7,500.7,1394.742857,446.4095238,-39.75,-36.0,-9.4748068,0.73587607,-73.90349304,0
2108,1,4,110,136,14,192.7,0.8,1356.457143,75.40952381,18.5,1.75,3.926881,0.00613908,0.0,0
2109,1,2,202,84,88,298.0,8.2,649.0666667,63.35238095,25.0,5.25,20.14119598,0.97013845,0.0,0
2110,1,3,224,88,23,35.8,4.0,269.3142857,40.57142857,3.25,2.5,2.59228663,-0.63341994,0.0,0
2111,1,6,203,177,65,407.3,4.8,304.9714286,58.83809524,39.5,4.25,151.9316272,2.83194267,0.0,0
2112,1,3,224,86,22,34.7,6.8,267.352381,49.31428571,1.0,3.0,1.86949239,0.13787223,0.0,0
2113,1,2,110,215,20,482.5,6.3,697.3142857,431.3142857,42.5,5.5,10.8731209,-0.10356456,0.0,0
2114,1,4,229,148,68,331.2,2.7,1214.838095,6.780952381,-8.5,-1.5,-17.7309026,0.0,0.0,0
2115,1,2,210,129,19,513.3,5.3,1019.638095,20.6952381,25.5,1.75,22.5601985,0.27161072,0.0,1
2116,0,2,205,11,82,4.3,0.0,7.211111111,6.944444444,0.5,0.0,0.48006346,0.0,0.0,0
2117,1,4,133,135,19,41.8,6.5,761.2095238,709.352381,-13.0,-3.75,-7.1750564,-0.01711391,-50.98066389,1
2118,1,4,223,187,70,41.3,0.3,210.2666667,6.666666667,4.25,0.5,151.5923313,0.00153743,0.0,0
2119,1,4,112,116,75,106.0,1.5,369.352381,1121.638095,-7.5,-1.25,-5.3593721,0.0942016,0.0,0
2120,1,3,112,124,44,18.3,2.8,18.3,2.8,-1.75,-0.5,-0.7571242,0.06401522,0.0,0
2121,0,2,107,183,20,81.0,20.7,2566.638095,18.35238095,10.0,-2.25,3.4163529,0.17348954,0.0,0
2122,1,4,110,60,80,21.7,2.8,307.4571429,1154.695238,-3.5,-1.75,-2.03381566,0.1176165,0.0,0
2123,0,3,102,10,71,6.3,0.0,4.780952381,38.80952381,3.0,0.0,0.911596974,0.0,0.0,0
2124,1,2,117,164,63,75.5,5.2,826.2095238,38.66666667,18.75,-4.0,13.2230957,-1.85940469,0.0,0
2125,1,1,107,262,35,161.0,33.7,1547.4,113.2666667,1.25,-7.25,-3.3685113,0.01273382,0.0,0
2126,1,4,111,135,71,390.8,5.7,575.8857143,8.666666667,-5.75,1.5,2.6486927,0.93557355,0.0,0
2127,1,5,108,50,74,123.5,13.7,150.7142857,15.95238095,-2.5,1.0,-20.03228518,0.8816764,0.0,0
2128,1,4,110,66,80,45.3,1.5,2316.352381,665.4,4.25,-1.25,1.4533688,0.11761656,0.0,0
2129,1,1,108,123,25,714.7,36.7,1755.92381,67.40952381,-16.5,-7.75,-3.7441696,-0.15763485,0.0,0
2130,0,3,219,105,67,119.7,1.3,279.9238095,5.380952381,12.75,1.75,11.10531733,0.76965557,0.0,0
2131,1,1,108,54,9,4972.7,549.7,7653.666667,764.0666667,-68.5,-25.25,-10.86661399,-0.144318871,-65.19968394,1
2132,1,4,111,232,36,57.8,3.5,650.2666667,189.6952381,-0.75,0.0,0.8769315,-0.1217613,0.0,0
2133,1,4,224,174,67,245.7,4.8,907.1428571,39.68571429,7.75,1.75,-47.1059181,0.47044875,0.0,0
2134,0,4,114,257,9,1085.2,353.2,1097.566667,538.9,22.75,-25.25,11.0469688,-8.44561826,0.0,0
2135,0,4,114,152,69,407.2,0.7,312.0444444,4.011111111,9.75,-0.25,3.8383654,0.09785495,0.0,0
2136,0,1,111,151,70,246.7,5.7,401.9555556,4.544444444,14.0,-4.0,13.5881297,1.70289086,0.0,0
2137,1,2,110,232,51,93.2,3.8,1344.4,239.4571429,-11.0,-0.75,-3.6758167,0.0538086,0.0,0
2138,1,1,112,150,61,378.8,26.0,2849.780952,32.45714286,8.25,-3.75,7.850513,-1.08145205,0.0,0
2139,1,1,116,197,48,32.7,0.8,566.4,18.45714286,-11.5,0.5,-5.220592,-1e-08,0.0,1
2140,1,3,228,85,17,555.7,215.3,889.4571429,196.6380952,36.0,-6.75,17.97795816,0.98864962,0.0,1
2141,1,1,114,176,63,902.2,19.3,2142.066667,315.4952381,0.25,3.25,0.4379461,-0.1803743,0.0,0
2142,1,1,208,143,19,540.8,11.3,991.552381,262.2571429,-49.25,-4.25,-26.2010176,0.4785046,-197.1971325,0
2143,1,3,127,26,79,18.3,3.2,409.1238095,99.42857143,-9.25,2.75,-8.22444049,3.80889509,0.0,0
2144,1,1,112,137,64,102.5,14.8,3315.666667,9.885714286,-2.5,-0.5,-2.7032457,0.01300301,0.0,0
2145,1,4,214,179,75,40.5,2.2,1210.742857,13.97142857,3.75,2.75,-18.2918252,0.82437857,0.0,0
2146,1,4,206,169,68,159.8,1.3,850.352381,11.98095238,18.25,-0.5,11.8528123,0.08352593,0.0,0
2147,1,4,133,184,26,172.7,4.0,992.6666667,669.2095238,14.75,1.25,4.6551003,-0.10598216,0.0,0
2148,1,1,106,104,14,187.8,10.3,1909.780952,11.45714286,-15.75,-5.75,-3.0789896,0.12789759,0.0,0
2149,0,4,107,89,66,86.7,7.8,271.952381,21.97142857,4.0,-3.25,-0.29676791,-0.41603248,0.0,0
2150,1,4,224,152,65,127.3,1.2,1220.638095,40.98095238,-10.5,-1.5,-64.6175361,-0.46347472,0.0,0
2151,0,1,115,78,84,210.0,5.2,222.0285714,5.314285714,6.25,2.75,6.51566026,-0.31414927,0.0,0
2152,1,1,116,140,66,770.7,65.7,873.1714286,98.26666667,-58.5,17.25,-31.5806167,-0.10400508,-66.98918694,1
2153,1,2,112,117,65,301.5,38.5,148.2095238,102.9809524,0.0,0.0,6.2564214,-1.0189976,0.0,0
2154,1,4,133,182,20,22.0,2.5,1122.12381,627.6857143,-5.0,-2.5,-0.2152412,0.21749608,0.0,1
2155,1,3,108,78,47,89.5,34.0,2002.114286,253.5428571,15.0,-11.25,10.19293518,-2.53983675,0.0,0
2156,0,3,107,105,56,272.5,19.0,1087.495238,53.78095238,-7.5,1.25,0.8350972,-0.91851726,0.0,0
2157,1,2,113,115,34,63.2,6.0,536.2571429,213.7428571,-15.25,3.75,-5.9073198,0.07487907,0.0,1
2158,0,2,201,96,40,161.2,135.3,1229.211111,100.9333333,-22.75,-23.0,-17.8751151,-9.83880495,0.0,0
2159,1,2,110,187,66,262.7,36.7,3368.952381,20.63809524,-4.0,1.0,-6.0355356,-0.26923707,0.0,0
2160,1,2,108,181,74,130.7,0.8,1806.92381,8.695238095,2.75,0.75,2.7063335,-0.59193673,0.0,0
2161,1,6,110,143,77,226.8,4.2,226.8,4.2,17.0,2.25,128.3624975,0.75644077,0.0,0
2162,0,6,207,63,75,87.2,15.8,255.2380952,12.55238095,18.5,3.0,64.0,2.50212559,0.0,0
2163,0,2,218,71,20,1500.2,45.7,1809.0,36.12380952,-86.0,-11.0,-41.2548965,0.2924221,-146.4548826,1
2164,0,3,115,34,31,14.0,2.7,46.6,956.0666667,-7.5,-2.75,-3.51297797,-2.08853333,0.0,1
2165,1,4,119,205,69,294.5,2.5,446.8095238,12.23809524,22.5,-2.5,14.5302448,-0.24039327,0.0,0
2166,0,1,111,28,70,61.0,0.0,41.34444444,1.111111111,1.25,0.0,-1.37071367,0.0,0.0,0
2167,1,2,114,178,39,381.3,40.0,1438.92381,562.4095238,17.0,-8.75,3.5263979,-1.66840675,0.0,0
2168,1,4,112,112,76,96.0,8.2,688.1142857,709.6952381,7.5,0.25,4.6415584,0.26760048,0.0,0
2169,1,3,108,76,57,81.5,10.5,1661.266667,142.8857143,-2.5,-2.5,-1.91486133,0.01269298,0.0,0
2170,1,5,108,64,71,113.3,3.2,93.6952381,9.123809524,-3.0,0.25,5.50787288,-0.25926043,0.0,0
2171,0,4,103,20,81,8.7,1.2,39.17142857,5.6,-4.0,-0.25,-2.90625637,0.09495807,0.0,0
2172,1,3,227,46,5,478.0,195.8,243.9714286,812.2666667,-10.0,-11.75,-11.35103806,-0.574101764,-104.4295502,0
2173,1,1,108,198,66,414.7,6.3,3481.52381,144.8380952,19.0,-3.25,1.8496356,-0.01336964,0.0,0
2174,1,3,227,69,6,187.2,5.7,135.9809524,521.7142857,0.25,-3.5,-1.73565638,-0.842173042,0.0,0
2175,1,4,109,140,15,65.3,0.2,218.4285714,947.7809524,-9.5,0.25,-3.2373258,-0.00481515,0.0,1
2176,1,4,111,227,63,120.7,4.7,857.3809524,23.12380952,14.0,-2.25,3.225843,0.02429368,0.0,0
2177,1,4,109,60,11,88.7,4.5,150.1714286,1267.838095,-19.75,1.25,-9.5308924,0.31958822,-51.98668582,1
2178,0,3,228,24,81,14.5,12.5,21.4952381,51.0952381,5.0,-7.5,2.95396623,-0.65578531,0.0,0
2179,1,2,209,71,10,72.7,0.5,449.9714286,18.78095238,14.0,0.0,9.38610821,-0.00013585,0.0,0
2180,0,2,111,85,68,1099.7,74.7,1725.666667,184.6952381,-56.0,13.5,-30.8323599,1.38806967,0.0,0
2181,1,2,118,100,74,61.3,6.2,1893.542857,443.2571429,-9.5,1.0,-6.9231261,0.26061478,0.0,0
2182,1,3,208,93,60,270.3,33.7,1302.209524,187.9809524,-24.25,11.5,-14.3869812,1.10295896,0.0,0
2183,1,4,126,182,19,20.3,41.3,226.9809524,569.6952381,8.25,2.0,-2.184672,0.65515361,0.0,1
2184,1,1,107,96,12,7555.8,401.2,6271.495238,310.8380952,-133.25,-31.0,-15.4068897,-1.51519875,-123.2551176,0
2185,1,3,103,68,68,44.5,5.5,760.2857143,18.83809524,6.25,-2.5,3.16658669,0.00417319,0.0,0
2186,1,3,120,95,64,37.7,7.7,292.8380952,220.6,-9.0,1.0,-3.78984768,-0.16722731,0.0,0
2187,1,3,108,86,55,94.0,9.8,1829.742857,161.9714286,8.75,-3.25,5.78326532,-0.45950685,0.0,0
2188,1,4,112,122,75,497.2,8.3,452.1714286,737.1238095,4.0,2.0,1.0678125,1.9873702,0.0,0
2189,0,3,116,41,80,77.3,3.5,196.3142857,424.0952381,8.0,0.0,2.27293172,1.62536599,0.0,0
2190,1,1,211,268,37,170.7,17.7,1129.352381,118.0952381,22.25,-2.75,14.3608478,-1.34044596,0.0,0
2191,1,3,118,81,53,43.5,207.7,371.4952381,303.8380952,-3.75,21.5,-1.23242966,1.53453143,0.0,0
2192,1,4,109,201,24,696.2,6.7,779.8285714,563.6666667,42.25,4.75,16.4805573,-0.4726725,0.0,0
2193,0,3,233,69,67,81.0,3.8,77.65555556,18.54444444,-1.25,3.0,0.15046224,2.34971631,0.0,1
2194,1,1,108,180,59,14.5,44.7,2778.12381,136.9809524,2.5,0.25,0.645197,-0.28578695,0.0,0
2195,1,4,108,57,4,40.3,2.3,235.1142857,5.542857143,4.5,-0.75,3.89715325,-0.017380849,0.0,0
2196,1,4,118,162,23,166.3,14.3,587.6380952,97.92380952,0.5,-3.0,1.8818453,-1.57116415,0.0,0
2197,1,3,110,56,12,470.3,71.3,185.6380952,354.0285714,-38.0,-15.5,-16.54446934,-0.31884182,-77.20752359,0
2198,0,6,107,12,69,16.3,0.0,13.0952381,60.95238095,-1.75,0.0,-75.19447363,0.0,0.0,0
2199,1,3,108,78,57,82.7,11.7,1606.666667,115.9809524,0.25,-4.0,-0.67702043,0.05489548,0.0,0
2200,1,4,119,178,45,379.8,248.5,795.1142857,476.4952381,-19.25,12.5,-9.3763898,0.01288231,0.0,1
2201,0,3,216,33,79,78.5,6.0,255.4095238,19.25714286,-17.5,0.0,-12.33703828,0.00444799,0.0,0
2202,1,3,109,167,65,734.8,8.7,873.9238095,33.45714286,20.5,-0.25,8.9803155,0.43392404,0.0,0
2203,1,4,110,177,50,653.7,84.7,958.2857143,485.1142857,34.75,-19.0,9.7561208,0.75094452,0.0,1
2204,0,4,215,65,84,146.3,2.5,143.5428571,19.4952381,16.75,0.0,33.45603225,-0.01939641,0.0,0
2205,1,1,108,139,24,291.2,25.2,1588.952381,57.38095238,-2.75,-5.25,-2.2493023,-0.4668522,0.0,0
2206,0,4,107,76,70,1.8,1.0,138.4952381,20.6952381,-1.75,1.25,-0.5990337,0.13584462,0.0,0
2207,0,2,109,176,68,436.7,215.8,2071.980952,246.0666667,-19.0,24.25,-6.4824592,1.06414833,0.0,0
2208,0,1,112,77,75,55.7,11.7,1214.171429,7.838095238,8.5,2.25,5.5530955,-0.15528381,0.0,0
2209,1,4,209,186,69,73.3,4.5,1437.409524,39.38095238,3.0,-3.75,58.3105688,-2.39524353,0.0,0
2210,1,2,109,247,19,187.7,1.2,1229.12381,123.7809524,1.5,-1.0,4.0217147,-0.00252243,0.0,0
2211,1,5,108,123,35,5.0,3.7,44.12380952,62.23809524,3.75,-2.75,48.49947066,-0.51456645,0.0,0
2212,1,2,107,148,46,190.5,193.3,2081.095238,73.11428571,-1.25,30.5,-4.8412986,-1.18166241,0.0,1
2213,0,6,101,3,76,13.5,6.2,24.48888889,4.455555556,-3.75,2.25,-177.249592,0.95290059,0.0,0
2214,1,3,124,112,39,44.8,85.7,268.2380952,73.02857143,-11.75,-14.0,-7.3646444,-2.00509797,0.0,1
2215,1,4,115,195,62,224.2,20.3,1720.171429,27.55238095,-25.25,3.0,-13.1488944,1.45182154,0.0,0
2216,0,4,109,20,80,7.3,6.2,21.92380952,3.066666667,2.0,2.25,0.00159025,-0.83437118,0.0,0
2217,1,4,120,159,73,466.5,26.3,658.1238095,210.7809524,-15.0,5.75,-1.5225685,3.77722456,0.0,0
2218,0,4,135,34,80,33.8,0.3,150.4095238,0.838095238,5.75,0.75,2.1580036,0.0,0.0,0
2219,1,4,102,118,79,54.7,0.8,1640.028571,124.7809524,3.5,1.75,2.8456948,-0.06463301,0.0,0
2220,1,2,111,139,62,156.8,19.3,1475.838095,27.54285714,-20.75,7.0,-11.9536261,0.47794495,0.0,0
2221,1,3,110,108,60,113.3,37.3,518.7809524,37.78095238,-9.5,5.5,-2.512993,-0.0732226,0.0,0
2222,1,3,117,104,70,77.8,0.7,206.4285714,700.3809524,-5.75,-0.25,-5.3297075,-0.10089713,0.0,0
2223,0,1,205,135,85,254.2,0.0,878.2095238,34.28571429,31.0,0.0,16.9065521,0.0,0.0,0
2224,1,2,112,135,55,834.3,41.3,400.352381,123.4952381,33.0,-12.0,27.6179927,-6.28151167,0.0,0
2225,1,1,105,100,74,144.8,5.3,1045.12381,165.7809524,-5.5,1.75,-1.5556042,0.28103372,0.0,0
2226,0,4,116,99,70,84.7,0.5,483.1238095,7.980952381,-18.5,0.0,-7.5541977,-0.50036067,0.0,0
2227,1,2,110,247,37,600.2,83.2,1177.838095,228.3142857,27.75,12.75,3.4356676,-0.10236575,0.0,0
2228,1,2,108,125,14,67.3,1.2,817.0285714,2.20952381,7.0,1.5,1.9546433,-0.48442149,0.0,0
2229,1,2,117,140,58,241.7,129.7,1134.495238,345.9238095,-12.25,23.5,-7.3369498,9.88049033,0.0,0
2230,1,1,113,165,14,700.3,4.5,1787.552381,392.0952381,-29.5,0.0,-18.3425241,0.17632475,-216.1797483,1
2231,1,3,112,120,42,6.7,7.3,6.7,7.3,-1.5,-4.25,-2.1832187,-1.2493176,0.0,0
2232,1,4,215,196,44,36.0,1.0,817.7809524,92.26666667,-11.25,-1.25,-45.3524758,-0.01978205,0.0,0
2233,1,4,109,134,14,57.7,0.5,178.0,889.4,-11.5,-1.25,-6.4452801,0.25737213,-61.6905381,1
2234,0,2,117,145,59,150.7,0.7,839.4095238,57.95238095,-6.0,1.0,-5.7514315,0.92152204,0.0,0
2235,1,2,109,233,21,655.7,2.3,1925.742857,224.0285714,36.0,0.75,14.6811897,0.00277247,0.0,0
2236,1,3,109,107,52,36.5,10.5,150.5428571,270.1714286,11.25,-6.25,4.4716768,-0.75501645,0.0,0
2237,1,4,114,270,65,245.0,15.2,917.6555556,16.32222222,8.75,-3.5,1.2831498,-1.59276919,0.0,0
2238,1,2,119,84,80,32.7,0.7,291.5428571,1.828571429,11.0,-1.0,5.64666849,-1.2599062,0.0,0
2239,1,4,111,147,13,1298.7,374.2,1298.209524,477.7809524,-27.75,-22.75,-2.0402168,0.92465469,0.0,1
2240,1,2,108,219,27,235.8,6.7,399.2571429,14.97142857,3.0,-2.75,-0.180941,0.38208708,0.0,0
2241,1,3,106,124,41,143.0,60.5,744.952381,86.23809524,10.0,5.0,0.3155778,0.13917165,0.0,0
2242,1,5,104,67,79,43.2,1.0,698.7809524,18.4,-12.75,1.25,2.0495703,0.27019596,0.0,0
2243,0,1,114,177,68,170.5,4.7,3554.780952,38.0,22.5,-4.0,16.0395048,-0.78273386,0.0,0
2244,1,4,230,224,58,316.3,41.3,1131.12381,33.6952381,18.0,-7.0,67.9947279,-0.01874791,0.0,0
2245,0,4,231,6,82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-94.6006798,0.0,0.0,0
2246,1,2,108,193,76,167.3,3.8,1932.571429,10.35238095,12.0,3.0,8.2521456,-0.51825047,0.0,0
2247,1,4,110,124,73,750.7,17.3,1280.12381,1087.066667,25.25,-6.75,2.7813917,0.10568268,0.0,0
2248,0,4,133,132,62,180.2,10.7,779.2666667,32.0952381,12.75,-6.5,3.9786002,0.20067231,0.0,0
2249,1,2,109,191,14,793.0,5.3,1382.209524,69.25714286,-53.75,-4.25,-29.2331579,-0.26401955,-398.8237971,0
2250,1,4,110,114,75,926.3,21.8,1160.495238,284.2095238,-64.5,9.25,-20.5933776,-0.56684017,0.0,0
2251,1,1,107,179,27,683.3,12.3,1199.542857,200.4285714,-55.75,-3.25,-12.8311175,0.41313651,-85.06555676,1
2252,1,3,229,127,43,15.8,9.2,1000.92381,25.74285714,6.75,-3.5,4.1508371,-0.67055201,0.0,0
2253,1,4,228,88,76,436.8,3.3,1250.952381,4.838095238,-42.0,2.0,-38.6108677,0.0,0.0,0
2254,1,3,112,120,44,44.8,8.0,44.8,8.0,-0.75,1.25,0.1344055,1.05127316,0.0,0
2255,1,2,103,93,9,190.7,9.3,857.5428571,58.6952381,21.5,-3.0,10.92272386,0.000178541,0.0,0
2256,1,6,206,108,21,80.0,3.2,803.1714286,837.552381,-15.0,-2.25,109.0,0.08628962,0.0,0
2257,1,2,112,57,65,2202.3,8.5,1821.714286,111.352381,-90.75,5.0,-55.1661443,1.8866981,-48.376465,0
2258,1,4,109,155,71,327.3,1.7,509.9809524,7.552380952,-38.25,-1.5,-15.9244997,-0.03802515,0.0,0
2259,0,4,128,69,72,18.8,8.8,931.1714286,16.0952381,-0.5,-1.75,-0.87431913,-1.05875672,0.0,0
2260,0,2,201,138,44,269.0,135.3,1316.322222,86.71111111,26.25,-12.0,18.9640514,-2.8315209,0.0,0
2261,0,3,117,87,67,115.5,12.5,234.6,19.63809524,-7.5,-7.5,-5.4283807,-1.90876866,0.0,0
2262,1,4,111,148,11,72.3,167.8,546.0,675.7809524,-5.5,-13.25,-0.7408501,0.28329043,0.0,1
2263,1,4,227,100,73,108.7,4.3,527.9714286,5.285714286,6.0,0.5,-115.7356027,0.63233896,0.0,0
2264,1,3,216,61,73,46.2,4.3,514.7428571,265.6380952,5.25,0.5,-1.31140636,-0.00210622,0.0,0
2265,0,2,110,128,29,1732.7,53.2,2968.576923,91.34065934,-74.75,-14.0,-17.8902351,0.25536019,-78.9637963,1
2266,1,2,108,185,74,118.8,5.7,1890.552381,15.12380952,1.75,1.5,-1.8525354,-0.31672077,0.0,0
2267,1,1,108,99,22,876.5,35.3,1343.552381,71.63809524,-20.0,-8.25,0.9410657,-0.24853105,0.0,1
2268,1,3,112,123,44,40.7,2.2,40.7,2.2,-4.0,-0.25,-0.4090362,0.27473821,0.0,0
2269,1,1,108,180,65,140.3,6.3,3579.095238,153.0285714,-10.5,-3.0,-6.621705,-0.00076216,0.0,0
2270,1,1,107,220,22,1546.3,22.3,1361.409524,39.98095238,51.75,0.5,13.9015632,-1.20585053,0.0,0
2271,0,3,217,101,60,137.8,19.7,366.2095238,44.31428571,8.0,-1.5,9.98816987,-1.52785534,0.0,0
2272,1,4,110,119,12,655.7,422.7,1495.409524,295.0285714,-31.0,-26.5,-4.5455742,0.29809843,-45.07694415,0
2273,1,2,107,159,18,260.7,17.5,2519.409524,16.54285714,1.5,5.0,-3.9179408,0.108081,0.0,1
2274,1,4,132,118,81,78.7,1.7,779.952381,331.5428571,11.5,1.5,4.2920227,-0.20629818,0.0,0
2275,1,1,216,141,65,291.3,3.7,1495.495238,12.31428571,-6.75,1.0,-6.7792502,1.21252193,0.0,0
2276,1,3,227,63,7,136.8,5.7,135.9809524,511.6,-9.5,-2.25,-5.41160526,0.240576005,-48.70444734,0
2277,1,3,109,125,62,38.2,3.5,727.7809524,24.31428571,7.75,-3.75,3.4004353,-0.47350985,0.0,0
2278,0,2,218,70,20,24.3,1.5,2097.209524,365.1238095,-3.0,0.0,-5.41623437,0.03284043,0.0,1
2279,1,1,114,177,50,571.7,40.3,1129.6,365.9714286,6.5,-7.0,8.33899,0.08113196,0.0,0
2280,1,2,110,176,66,219.7,19.2,3074.495238,16.4952381,-19.0,2.75,-5.8130661,0.00706345,0.0,0
2281,1,4,229,206,68,534.8,4.3,1050.742857,9.552380952,-18.0,0.5,116.771144,0.0,0.0,0
2282,1,5,209,26,68,34.2,4.3,173.6380952,22.17142857,-5.25,-0.5,-2.32358463,-0.96809221,0.0,0
2283,1,1,106,100,25,1456.3,34.3,3017.066667,53.35238095,-31.75,4.25,-19.4729333,0.04675922,-77.8917332,0
2284,1,4,133,157,34,41.3,1.7,813.5428571,505.6952381,0.5,1.0,0.4933088,0.00590762,0.0,1
2285,1,3,109,171,63,220.8,1.7,948.7809524,17.98095238,14.25,-0.25,9.029612,0.18596307,0.0,0
2286,1,4,126,175,18,1434.8,618.0,1136.028571,315.9809524,-35.75,-33.75,-21.8935345,-0.90867501,-212.8538076,1
2287,1,3,107,167,31,28.5,38.3,1749.4,148.4952381,0.0,-3.0,0.6587052,1.01895634,0.0,0
2288,1,3,110,97,69,67.3,2.3,231.9809524,3.952380952,12.0,-1.75,6.87690428,-0.00011262,0.0,0
2289,1,1,108,161,70,15.8,2.3,2428.12381,86.38095238,1.75,-3.25,-0.3669396,-0.22802493,0.0,0
2290,1,4,110,118,12,48.2,56.7,1805.12381,443.3809524,-4.75,-4.75,-1.0131671,0.00055473,0.0,0
2291,1,3,106,119,39,60.8,18.7,677.7809524,11.26666667,-9.5,-6.5,-1.4551927,0.0629357,0.0,0
2292,0,6,201,171,26,149.7,6.2,244.4,75.43333333,-17.25,-2.75,69.3833218,-0.42057085,-75.19423974,0
2293,1,4,227,112,69,143.2,4.3,462.2095238,5.780952381,15.25,-3.0,-88.9188426,-0.95256881,0.0,0
2294,1,1,214,132,50,109.2,6.2,1324.6,93.42857143,-2.25,2.25,-2.6315999,0.87386513,0.0,0
2295,1,1,112,123,71,365.5,23.5,3012.885714,41.95238095,-23.75,7.5,-14.0972447,0.91057878,0.0,0
2296,1,4,212,189,64,299.8,8.5,1153.495238,24.4952381,38.0,-5.0,8.2084504,-3.2206819,0.0,0
2297,1,3,114,102,63,0.7,280.7,130.7666667,143.7777778,1.0,17.75,0.4245236,-2.4489135,0.0,0
2298,1,1,116,191,43,71.3,9.2,808.1238095,23.12380952,4.25,-2.25,0.9318618,-0.01755888,0.0,0
2299,0,3,126,81,75,207.5,0.7,1486.266667,72.68571429,22.5,1.0,19.75931083,2.17033561,0.0,0
2300,0,4,217,113,79,103.3,1.7,619.2095238,16.06666667,9.5,-1.5,-100.343137,-0.09768159,0.0,0
2301,0,1,113,243,64,381.2,2.3,2784.838095,21.26666667,14.0,2.0,5.680685,0.22152116,0.0,0
2302,1,4,111,159,7,55.3,2.8,361.3142857,1029.352381,4.25,-1.75,0.9218945,0.028297758,0.0,1
2303,0,1,114,165,70,22.5,3.2,3303.5,27.32417582,-1.25,1.0,0.5380218,-0.19421107,0.0,0
